"","Normalized.0","Normalized.1","Normalized.2","Normalized.3","Normalized.4","Normalized.5","Normalized.6","Normalized.7","Normalized.8","Normalized.9","Normalized.10","Normalized.11","Normalized.12","Normalized.13","Normalized.14","Normalized.15","Normalized.16","Normalized.17","Normalized.18","Normalized.19","Normalized.20","Normalized.21","Normalized.22","Normalized.23","Normalized.24","Normalized.25","Normalized.26","Normalized.27","Normalized.28","Normalized.29","Normalized.30","Normalized.31","Normalized.32","Normalized.33","Normalized.34","Normalized.35","Normalized.36","Normalized.37","Normalized.38","Normalized.39","Normalized.40","Normalized.41","Normalized.42","Normalized.43","Normalized.44","Normalized.45","Normalized.46","Normalized.47","Normalized.48","Normalized.49","Normalized.50","Normalized.51","Membership","Predicted"
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"354",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"355",0.4,0.6,0.4,0.2,0.2,0.5,0.3,0.2,1,0,0.4,0.5,0.3,0.3,0.4,0.5,0.3,0.4,0.2,0.2,0.6,0.3,0.3,0.5,0.9,0.2,0.5,0.1,0.4,0.4,0.2,0.3,0.1,0.3,0.3,0.3,0,0.7,0.2,0.5,0.5,0.2,0.6,0.4,0.5,0.1,0.2,0.3,0.6,0.2,0.9,0.8,4,4
"356",0.43,0.14,0.43,0.57,0.29,0.43,0.29,0.57,0.43,0.29,0.43,0.43,0.29,0,0.14,0.14,0.43,0.14,0.43,0.71,0.14,0.43,0.43,0.14,0.43,1,0.29,0,0,0.14,0.29,0.57,0,0.14,0.29,0.14,0.43,0.14,0.43,0.14,0.43,0.14,0.43,0.43,0.14,0.43,0.29,0.29,0.14,0.71,0,0.29,4,4
"357",0.2,0.2,0.2,0,0,0,0,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0.2,0.2,0.2,0.4,0,0.2,0.2,0.4,0,0.4,0.4,0,0.2,0,0.2,0.2,0.2,0.6,0,0,0.4,0,0.4,0.6,0.6,0.4,0,0.4,0.8,0.4,0.2,0.8,0.8,0.6,1,3,3
"358",0.22,0.44,0.22,0.44,0.33,0.44,0.11,0.67,0.56,0.33,0.89,0.22,0.56,0.56,0.33,0.22,0.56,1,0.44,0.22,0.56,0.89,1,0.22,1,0.56,0.56,0,0.33,0.33,0.33,0.22,0.33,0.22,0.44,0.67,0.22,0.78,0.11,0.22,0,0.56,0.56,0.56,0.44,0.44,0.22,0.33,0.78,0.56,0.56,0.89,4,4
"359",0,0.33,0.67,0.67,0.33,0.33,0,0,0.33,0,0.33,0.33,0.33,0,0.33,0.33,0.67,0,0,0.33,0,0,1,0.33,0.67,1,0,0.33,0.67,0.67,0.33,0,0,0.33,0,0,0,0.33,0,1,0.67,0,0.67,0.33,0.33,0.33,0.67,0.33,0.33,0.33,0.33,0.67,3,3
"360",1,0.5,0.5,0.33,0.5,0,0,0.5,0.33,0.33,0.33,0.17,0.17,0.33,0.67,0.67,0.67,0.5,0.67,0.17,0.33,0.5,0.5,0.67,0.5,0.5,0.33,0.17,0.33,0,0.33,0.5,0.17,0.5,0.33,0.17,0.5,0.67,0.5,0.17,0.67,0.67,0,0.17,0.17,0.5,0.5,0.67,0.5,0.5,0.83,0.83,4,4
"361",0.25,0,0,0.25,0.25,0.25,0,0,0.25,0.75,0,0,0,0.5,0.25,0.5,0,0.25,0.25,0.25,0.25,0,0.75,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0,0,0.25,0,0.5,0.25,0,0.5,0.25,0.5,0.25,0,1,0.5,0.25,0,0.5,0.75,0.25,0.5,0.5,3,3
"362",1,0.5,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5,0.5,0,0.5,0,0,0,0,1,0.5,1,0,1,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,3,3
"363",0.26,0.61,0.26,0.17,0.3,0.61,0.17,0.48,0.26,0.39,0.22,0.26,0.52,0.39,0.65,0.61,0.65,0.35,0.65,0.22,0.26,0.52,0.57,0.3,0.65,0.61,0.17,0.17,0.22,0.39,0.22,0.17,0.35,0.04,0.3,0.3,0.35,0.43,0.3,0.09,0,0.48,0.26,0.17,0.43,0.57,0.3,0.52,0.57,0.35,0.35,1,4,4
"364",0.56,0.44,0.44,0,0.44,0.11,0.78,0.67,0.22,0.22,0.11,0.33,0.22,0.78,0.44,0.33,0.11,0.44,0.22,1,0.11,0.67,0,0.22,0.11,0.22,0,0.22,0.11,0.11,0,0.22,0.11,0.33,0.44,0.11,0.22,0.67,0.11,0.22,0.67,0.11,0.22,0,0.33,0.44,0.11,0,0.44,0.22,0.11,0.67,3,3
"365",0.22,0.22,0.89,0.33,0.56,0.33,0.44,0.44,0.33,0.11,0.33,0.11,0.11,0.11,0.33,0.33,0.22,0.11,0.33,0.33,1,0.33,0.44,0.33,0.44,0,0.56,0.22,0.22,0.22,0.33,0.11,0.44,0.44,0,0.56,0,0.56,0.33,0.22,0.56,0.11,0.33,0.22,0.44,0.33,0.56,0.44,0.22,0.78,0,0.67,4,4
"366",0,0.29,0.29,0.14,0.14,0.71,0.57,0,0.29,0.14,0.43,0.29,0.14,0.29,0.14,0.14,0,0.14,0.71,1,0.43,0.43,0.43,0.57,0.57,0.43,0.14,0.29,0.14,0,0.14,0.29,0.14,0.14,0.14,0,0.43,0.43,0.57,0.14,0.86,0.14,0.71,0.29,0.14,0.43,0.29,0.43,0.57,0.29,0,0.86,3,3
"367",0,0.42,0.42,0.25,0.17,0.17,0.5,0.42,0.58,0.17,0.58,0.17,0.75,0.5,0.25,0.33,0.33,0.42,0.42,0.75,0.42,0.92,0.33,0.92,0.58,1,0.17,0.17,0.08,0.75,0.42,0.08,0.17,0.33,0.25,0.25,0.25,0.5,0.42,0.08,0.33,0.58,0.75,0.33,0.5,0.75,0.5,0.75,0.5,0.75,0.92,1,4,4
"368",0.25,0.13,0.13,0.25,0.25,0.75,0.13,0.5,0.38,0.13,1,0.38,0.13,0.63,0.63,0.63,0.63,0.75,0.25,0.63,0.5,0.5,0.63,0.38,0.88,0.75,0.63,0.25,0,0,0.13,0.5,0,0.5,0,0.63,0.13,0,0.13,0.75,0,0.5,0.38,0.38,0.13,0.25,0.13,0.38,0,0.13,0.75,0.25,4,4
"369",0.55,0.18,0.27,0.45,1,0.45,0.27,0.18,0.18,0.45,0.27,0.09,0.45,0.36,0.27,0.36,0.09,0.64,0,0.64,0.09,0.45,0.36,0.73,0.82,0.55,0,0.27,0.36,0.09,0.45,0.09,0.45,0.18,0.36,0.45,0.09,0,0.09,0,0.27,0.36,0.18,0.27,0.55,0.27,0.27,0.27,0.27,0.18,0.36,0.45,4,4
"370",0.29,0.57,0.43,0.14,0.29,0.29,0.14,0,0.29,0.43,0.29,0.29,0.43,0.57,1,0.14,0.29,0.57,0.14,0.43,0.14,0.29,0.14,0.57,0.57,0.14,0,0.29,0.29,0.14,0.43,0.14,0,0.14,0.29,0.43,0.29,0.14,0,0.14,0.57,0.43,0,0.43,0.14,0.43,0.14,0.86,0.43,0.57,0.29,0.43,3,3
"371",0.14,0.29,0,0.14,0.29,0.57,0.29,0,0.14,0.14,0.29,0.43,0,0.43,0.29,0.43,0,0.57,0.43,0.71,0.14,0.29,0.43,0.43,0.57,0.43,0.14,0.14,0.29,0,0.14,0,0,0.57,0.14,0,0.29,0.14,0,0.14,0.86,0.29,0.43,0.43,0.57,0.14,0.43,0.29,1,0.43,0.57,0.57,3,3
"372",0,0.6,0,0,0.2,0.2,0.4,0,0.4,0.2,0.6,0.2,0.6,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0.4,0.4,0.6,0.4,0.2,0.6,0,0.4,0.6,0.6,0.4,0,0.2,0.4,0.4,1,0.2,0.2,0.4,0,0.2,0.4,0.4,0.4,0.4,1,0.8,3,3
"373",0.2,0.2,0.4,0.4,0.2,0,0.2,0,0.2,0.2,0.4,0.2,0.2,0,0.2,0,0,0,0.2,0.4,0,0.2,0.2,0.2,0.2,0.6,0.2,0.6,0.8,0.2,0,0.2,0.2,0.4,0,0,0,0.4,0,0,0,0,1,0,0.2,0.2,0.2,0.8,0.2,0.8,0.2,0.2,3,3
"374",0.33,0,0.33,0,0,0,0.67,0,0.33,0,0.33,0.33,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0.67,0.67,0,0,0.33,0,0,0.67,0.33,0,0,0,0.33,0.33,0.67,0,0.33,0,0.33,0,0,0.67,0,0.33,0,0,0.33,1,3,3
"375",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,1,0.5,0.5,0,0.5,0.5,0,1,0.5,0,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0.5,0,1,0,1,0.5,0,0.5,0.5,0.5,3,3
"376",0.33,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0.33,0,0,0,0.33,0.33,0.33,0,0.33,0.67,0,0.33,0.33,0.67,0,0.67,0.67,0.67,0,0.33,0,1,0,0.33,0.33,0,0,0,0.67,0,0,0,0.33,0,0.67,0,3,3
"377",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0.5,0.5,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3,3
"378",0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,1,0,0,0,0,0.5,0,0,0,0.5,0,1,1
"379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1
"380",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"383",0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,1,0.5,1,3,3
"384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"385",0.5,0.3,0,0.1,0.9,0.5,1,0.5,0,0.6,0.3,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.6,0.2,0.5,0.2,0.1,0.5,0.5,0.3,0.1,0.4,0.1,0.2,0.3,0,0.1,0.1,0.2,0.2,0.4,0.3,0.2,0.4,0,0.6,0.4,0.1,0.2,0.3,0.2,0.1,0.5,0.4,0.9,4,4
"386",0.56,0.22,0.11,0.11,0.11,0.22,0.44,0.33,0.11,0.11,0.22,1,0.11,0.44,0.44,0.67,0.44,0.11,0.33,0.33,0.22,0.33,0.44,0.89,0.56,0.78,0.33,0.22,0.22,0,0.56,0.22,0.56,0.33,0.33,0,0.33,0,0.11,0.56,0.56,0.33,0.44,0.11,0.22,0.33,0.11,0,0.11,0.33,0.56,0.44,4,4
"387",0.29,0.43,0.57,0.57,0,0.14,0,0,0.29,0.14,0,0.14,0.29,0.43,0.57,0.43,0.29,0.43,0.57,0.29,0.29,0.71,1,0.14,0.57,0.57,0.14,0.57,0.29,0.29,0.14,0.57,0.43,0.29,0.71,0.29,0,0.29,0,0.29,0.43,0.14,0.43,0.43,0.43,0.57,0.43,0.43,0.14,0.14,0.71,0.71,4,4
"388",0.57,0.57,0.43,0.29,0.43,0.14,0.43,0.71,0.43,0.86,0,0.71,0,0.43,0.43,0.43,0.14,0.43,0.29,0.29,0.57,0.57,1,0.43,0.71,0.43,0.43,0.29,0.14,0.29,0,0.43,0.29,0,0,0.57,0.29,0,0.43,0.43,0.14,0.57,0.29,0.29,0.43,0.57,0.43,0.14,0.57,0.71,0.14,0.29,4,4
"389",0,0.11,0,0.44,0.33,0,0.44,0.11,0.44,0.33,0,0.33,0.11,0.33,0.11,0.78,0.22,0.33,0.33,0.56,0.33,0.33,0.33,0.33,0.44,0.56,0.33,0.22,0.22,0.11,0.22,0.56,0,0.22,0,0.22,0,0.33,0.22,0.22,0.11,0.33,0.22,0.22,0.56,0.22,0.67,0.44,0.22,0.22,0.22,1,3,3
"390",0.2,0.2,0.6,0.4,0.4,0.3,0.3,0.3,0.6,0.7,0.3,0.1,0.3,0,0.3,0.6,0.3,0.3,0.5,0.4,0.7,0.9,0.7,0.1,1,0.4,0.3,0.2,0.2,0.6,0.2,0.6,0.4,0.2,0.3,0.5,0.7,0.5,0.6,0.7,0.1,0.2,0.5,0.2,0.2,0.3,0.5,0.6,0.6,0.9,0.8,0.9,4,4
"391",0.2,0,0.2,0,0.4,0.4,0.2,0,0.2,0.2,0,0,0,0.4,0.8,0,0.2,0.2,0.2,0,0,0.4,0,0.4,0,0.4,0.4,0.4,0,0.4,0.2,0.6,0.4,0.2,0.6,0,0.2,0.2,0.2,0.2,0.2,0.4,0,0,0.8,0.2,0.2,0.2,0.6,0.8,0.8,1,3,3
"392",0.11,0.44,0.22,1,0.11,0.22,0.22,0.33,0.11,0.56,0.11,0.33,0.33,0.22,0.22,0.22,0.44,0.56,0.11,0,0.78,0.33,0.22,0,0.11,0.22,0.11,0.22,0.33,0.11,0.44,0.22,0.33,0.22,0.22,0.11,0.11,0.11,0.22,0,0.22,0.67,0.22,0.11,0.22,0,0.44,0.89,0.11,0.33,0.22,0.67,3,3
"393",0.13,0.13,0,0.25,0.25,0,0.13,0.63,0.13,0.38,0.13,0.25,0,0.75,0.13,0.38,0.25,0,0.25,0.25,0.25,0.38,1,0.63,0.63,0.25,0.38,0.5,0,0.38,0.25,0.38,0,0.13,0.5,0.25,0.13,0.38,0.13,0.13,0,0.38,0.13,0.13,0.5,0.5,0.38,0.38,0.5,0.25,0.75,0.38,3,3
"394",0,0.17,0.17,0.67,0.5,0.17,0,0.33,0.67,0.17,1,0.33,0.17,0,0.17,0,0.17,0.5,1,0.83,0.17,0.17,0.5,0.5,0.5,1,0.33,0.17,0.33,0,0.5,0,0.5,0.33,0.17,0.5,0.33,0.33,0.33,0.67,0.5,0.5,0.33,1,0.33,0.83,0.33,0.67,0.33,0.33,0,0.83,4,4
"395",0.41,0.24,0.29,0.59,0.24,0.41,0.53,0.47,0.47,0.29,0.24,0.47,0.18,0.76,0.53,0.29,0.41,0.76,0.82,0.35,0.82,0.53,0.47,0.59,0.88,1,0.18,0.12,0.12,0.53,0.06,0.29,0.24,0.06,0.35,0.12,0.35,0.18,0.53,0.24,0.35,0.65,0.35,0.35,0.12,0.53,0.24,0.18,0.12,0.59,0,0.47,4,4
"396",0.59,0.47,0.35,0.24,0.59,0.24,0.41,0.59,0.41,0.41,0.35,0.41,0.59,0.47,0.29,0.71,0.41,0.53,1,0.71,0.47,0.65,0.53,0.94,0.94,1,0.35,0.18,0.41,0.12,0.24,0.59,0.53,0.12,0.53,0.18,0.47,0.29,0.18,0.06,0.18,0.76,0.53,0.12,0,0.35,0.65,0.94,0.41,0.59,0.59,0.82,4,4
"397",0.57,0.29,0.14,0.19,0.14,0,0.62,0.48,0.33,0.76,0.48,0.24,0.38,0.38,0.48,0.43,0.05,0.29,0.62,0.33,0.57,0.76,0.52,0.52,1,0.71,0.29,0.29,0.05,0,0.14,0.1,0.19,0.24,0.14,0.48,0.19,0.1,0.43,0.43,0.1,0.43,0.05,0.38,0.43,0.38,0.29,0.52,0.24,0.43,0.62,0.86,4,4
"398",0.56,0.2,0.52,0.4,0.64,0.56,0.36,0.2,0.24,0.56,0.08,0.2,0.2,0.28,0.32,0.44,0.32,0.68,0.16,0.8,0.16,0.72,0.92,0.88,0.76,1,0,0,0.08,0.36,0.04,0.24,0.12,0.12,0.24,0.16,0.12,0.2,0.36,0.44,0.64,0.28,0.68,0.12,0.48,0.52,0.28,0.6,0.24,0.52,0.72,0.52,4,4
"399",0.3,0.5,0.5,0.7,0.2,0.2,0.6,0.5,0.7,0.3,0.5,0.4,0.4,0.4,0.1,0.2,0.2,0.4,0.5,1,0.1,0.4,0.5,0.5,0.4,0.3,0.5,0,0.4,0.2,0.1,0.1,0.4,0.2,0.8,0.2,0.4,0.4,0.1,0.4,0.3,0.3,0.6,0.2,0.2,0.2,0.5,0,0.9,0.6,0.1,0.9,4,4
"400",0.11,0,0.67,0,0.33,0.44,0.44,0.11,0.44,0.44,0.11,0.67,0,0.44,1,0.33,0.22,0.44,0.44,0.56,0.44,0.44,0.44,0.67,0.33,0.44,0.44,0.11,0.33,0.11,0.22,0.78,0.11,0.89,0.33,0.67,0.67,0.22,0.11,0.11,0.44,0.22,0.22,0.11,0.11,0.44,0.22,0.44,0.78,0.33,0.44,0,4,4
"401",0.24,0.05,0.24,0.1,0.24,0.52,0.48,0.52,0.48,0.33,0.29,0.62,0.48,0.62,0.67,0.1,0.48,0.29,0.67,0.33,1,0.86,0.38,0.76,0.71,0.52,0.38,0.38,0.14,0.05,0.48,0.43,0.29,0.38,0.29,0.24,0.33,0.24,0.52,0.33,0.38,0.48,0.24,0.24,0,0.24,0.48,0.52,0.81,0.43,0.76,0.86,4,4
"402",0.53,0.33,0.27,0.4,0.53,0.2,0.47,0.67,0.33,0.53,1,0.27,0.47,0.2,0.47,0.4,0.33,0.27,0.27,0.2,0.47,0.73,0.53,0.73,0.93,0.73,0.47,0.2,0.4,0.07,0.2,0.6,0.27,0.2,0.13,0.67,0,0.13,0.53,0.4,0.2,0.27,0.13,0.13,0.27,0.2,0.27,0.6,0.33,0.73,0.73,0.67,4,4
"403",0.59,0.21,0.34,0.55,0.41,0.41,0.38,0.17,0.76,0.14,0.66,0.62,0.55,0.66,0.21,0.38,0.34,0.93,0.48,0.34,0.48,0.48,0.66,0.62,0.9,1,0.24,0.21,0.17,0.14,0.17,0,0.14,0.41,0.45,0.45,0.24,0.34,0.17,0.24,0.62,0.31,0.41,0.62,0.28,0.41,0.41,0.24,0.59,0.55,0.59,0.86,4,4
"404",0.04,0.29,0.5,0.42,0.38,0.54,0.25,0.5,0.38,0.29,0.33,0.25,0.63,0.04,0.42,0.42,0.38,0.21,0.54,0.63,0.42,0.46,0.25,0.54,0.54,1,0.21,0,0,0.08,0.25,0.13,0.25,0.08,0.38,0.13,0.29,0.13,0.17,0.38,0.33,0.38,0.46,0.21,0.5,0.25,0.46,0.29,0.25,0.5,0.46,0.79,4,4
"405",0.59,0.64,0.05,0.45,0.32,0.77,0.45,0.32,0.64,0.64,0.64,0.36,1,0.45,0.41,0.36,0.32,0.77,0.41,0.45,0.64,0.68,0.68,0.41,0.73,0.32,0.32,0,0.09,0.5,0.45,0.05,0.18,0.64,0,0.36,0.27,0.41,0.55,0.18,0.27,0.73,0.32,0.5,0.14,0.32,0.18,0.18,0.5,0.36,0.82,0.45,4,4
"406",0.16,0.32,0.21,0.26,0.47,0.21,0.32,0.42,0.63,0.63,0.11,0.37,0.37,0.42,0.63,0.37,0.58,0.32,0.89,0.16,0.79,0.16,0.47,0.84,1,0.74,0.26,0.42,0.11,0.32,0,0.53,0.32,0.21,0.53,0.32,0.05,0.16,0.16,0.47,0.32,0.47,0.53,0.53,0.37,0.32,0.53,0.63,0.53,0.63,0.53,0.89,4,4
"407",0.38,0.5,0.3,0.4,0.24,0.32,0.26,0.3,0.52,0.46,0.42,0.04,0.4,0.3,0.22,0.5,0.58,0.88,0.58,0.44,0.82,0.52,0.5,0.98,0.82,0.82,0.14,0.04,0.4,0,0.12,0.14,0.16,0.1,0.22,0.22,0.26,0.48,0.02,0.24,0.48,0.22,0.46,0.36,0.22,0.32,0.42,0.46,0.46,0.36,0.68,1,4,4
"408",0,0.27,0.38,0.12,0.46,0.38,0.38,0.23,0.62,0.35,0.46,0.38,0.35,0.35,0.23,0.46,0.5,1,0.46,0.81,0.73,0.65,0.5,0.54,0.81,0.58,0.08,0.19,0.12,0.23,0.19,0.19,0.08,0.42,0.54,0,0.15,0.38,0.38,0.27,0.15,0.5,0.42,0.31,0.27,0.5,0.5,0.54,0.62,0.62,0.46,0.96,4,4
"409",0.27,0.31,0.12,0.04,0.54,0.19,0.54,0.23,0.19,0.35,0.31,0.35,0.08,0.27,0.23,0.35,0.54,0.5,0.54,0.15,0.54,0.5,0.58,1,0.54,0.58,0.15,0.35,0.15,0.08,0.31,0.35,0,0.04,0.19,0.08,0.19,0.15,0.23,0.35,0.27,0.12,0.38,0.12,0.04,0.35,0.08,0.35,0.46,0.38,0.58,0.5,4,4
"410",0.43,0.14,0.43,1,0.57,0.29,0.14,0,0,0.57,0.14,0.14,0.71,0.43,0.57,0.71,0.43,0.71,0.14,0,0.29,0.57,0.29,0.29,0.71,0.57,0.14,0,0.29,0.71,0.43,0.57,0,0.29,0.14,0.14,0.29,0.29,0.43,0.14,0,0.86,0.43,0,0.57,0.43,0.29,0.71,0.29,0.14,0.29,0.43,4,4
"411",0.18,0.29,0.41,0.35,0.65,0.59,0.53,0.29,0.35,0.18,0.47,0.47,0.65,0.47,0.53,0.76,0.65,0.47,0.65,0.65,0.65,0.53,1,0.71,0.65,0.71,0.06,0.12,0.24,0.06,0.59,0.24,0.12,0,0.59,0.47,0.41,0.41,0.47,0.47,0.65,0.12,0.29,0.65,0.24,0.41,0.59,0.59,0.59,0.94,0.94,0.88,4,4
"412",0.22,0.22,0.11,0.11,0.56,0.22,0.78,0.33,0.56,0.44,0.67,0.33,0.33,0.22,0.56,0.22,0.33,0.44,0.11,0.33,0.33,0.44,0.11,0.22,1,0.89,0.11,0.67,0.11,0.22,0,0.22,0.44,0.22,0.44,0.33,0.22,0.44,0.33,0.22,0.78,0.22,0.33,0.22,0.22,0.22,0.78,0.56,0.22,0.11,0.11,0.67,4,4
"413",0.29,0.57,0.29,0.43,0.86,1,0.43,1,0.86,0.43,0.29,0.43,0.86,0.57,1,0.14,0.57,0.86,1,0.57,0.57,0.29,0.43,0.43,0.86,0.43,0.14,0.71,0.71,0.86,0,0.29,0.86,0.57,0.14,0.57,0.14,0.14,0.29,0,0.29,0.29,0.29,0.43,0.57,0.29,0,0.29,0.14,0.43,0.71,0.57,2,2
"414",0.2,0.2,0.2,0,0,0,0.4,0.2,0.2,0.4,0,0,0,0.4,0.4,0,0.4,0.2,0,0,0.4,0,0,0,0.4,0.2,0,0.2,0.2,0,0.6,0,0,0.2,0.2,0.4,0.2,0.2,0.2,1,0.2,0,0.4,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.6,0.6,3,3
"415",0,0,0,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0,1,0.5,1,0.5,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0.5,0.5,1,0,0,0,1,0,0,0,0,0.5,0.5,0,3,3
"416",0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,1,0.67,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0.33,0,0.67,0.33,0,0,0.33,0,0,0,0.33,0,1,1
"417",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0.5,0.5,0,1,1,1
"418",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"420",0.2,0.2,0,0.2,0,0,0,0,0.2,0.4,0.2,0,0.2,0.2,0,0,0,0.2,0,0,0.2,0,0.6,0,0.4,0.4,0,0,0.2,0,0,0.4,0,0.2,0.2,0,0,0.2,0.2,0,0.4,0,0,0.2,0.6,0.2,0.2,0,0.2,1,0.2,0.2,1,1
"421",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,3,3
"422",0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0.5,0.5,0.5,1,1
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"424",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"425",0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,1,1
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"427",0.79,0.42,0.42,0.47,0.32,0.53,0.37,0.42,0.47,0.47,0.32,0.26,0.47,0.16,0.42,0.68,0.47,0,1,0.37,0.42,0.42,0.58,0.63,0.68,0.63,0.26,0.42,0.26,0.11,0.11,0.21,0.32,0.47,0.58,0.32,0.16,0.32,0.11,0.37,0.47,0.37,0.47,0.37,0.42,0.16,0.37,0.47,0.32,0.63,0.53,0.53,4,4
"428",0.42,0.16,0.47,0.37,0.53,0.37,0.47,0.32,0.37,0.42,0.26,0.58,0.58,0,0.21,0.16,0.21,0.37,0.74,0.68,0.26,0.63,0.58,0.47,0.84,0.47,0.21,0.21,0.21,0.16,0.26,0.21,0.42,0.16,0.32,0.53,0.32,0.26,0.21,0.37,0.37,0.32,0.21,0.21,0.37,0.37,0.32,0.42,0.68,0.32,1,0.79,4,4
"429",0.15,0.38,0.23,0.08,0.31,0.38,0.54,0.54,0.54,0.46,0.54,0.46,0.92,0.23,0,0.31,0.38,0.54,0.62,0.62,0.54,0.77,0.69,0.62,0.85,0.77,0,0.31,0.23,0.23,0.23,0.08,0.15,0.46,0,0.62,0.23,0.23,0.31,0.38,0.31,0,0.38,0.54,0.23,0.31,0.38,0.31,0.31,0.46,0.38,1,4,4
